[1] ['1', '1', '7'] -> 7 / (1 + 1) mod 41
[873] ['11', '30', '34'] -> (34 - 11) / 30 mod 41
[874] ['11', '30', '37'] -> (30 / 37) + 11 mod 41
[875] ['11', '31', '35'] -> (31 - 11) / 35 mod 41
[876] ['11', '32', '36'] -> (32 / 11) + 36 mod 41
[877] ['11', '33', '34'] -> (11 / 34) - 33 mod 41
[878] ['11', '33', '35'] -> (11 * 35) - 33 mod 41
[879] ['1', '25', '25'] -> (1 + 25) / 25 mod 41
[880] ['11', '33', '40'] -> (33 + 40) * 11 mod 41
[881] ['11', '34', '36'] -> (34 * 36) - 11 mod 41
[882] ['11', '34', '37'] -> 11 - (34 * 37) mod 41
[883] ['11', '34', '39'] -> (34 + 39) * 11 mod 41
[884] ['11', '35', '36'] -> (36 / 35) - 11 mod 41
[885] ['11', '35', '37'] -> 11 - (37 / 35) mod 41
[886] ['11', '36', '38'] -> (11 * 36) + 38 mod 41
[887] ['11', '37', '37'] -> (11 / 37) + 37 mod 41
[888] ['11', '37', '38'] -> (38 - 11) / 37 mod 41
[889] ['11', '38', '39'] -> 11 - (39 / 38) mod 41
[890] ['1', '3', '12'] -> (3 - 1) * 12 mod 41
[891] ['1', '25', '27'] -> (27 - 1) / 25 mod 41
[892] ['11', '38', '40'] -> (11 + 40) / 38 mod 41
[893] ['11', '39', '39'] -> 39 - (11 / 39) mod 41
[894] ['11', '40', '40'] -> 40 / (40 - 11) mod 41
[895] ['12', '12', '13'] -> (13 - 12) / 12 mod 41
[896] ['12', '12', '18'] -> (12 / 12) - 18 mod 41
[897] ['12', '12', '20'] -> 12 - (20 / 12) mod 41
[898] ['12', '12', '21'] -> (21 / 12) + 12 mod 41
[899] ['12', '12', '22'] -> (22 / 12) - 12 mod 41
[900] ['12', '12', '23'] -> (12 / 12) + 23 mod 41
[901] ['12', '12', '25'] -> 25 - (12 / 12) mod 41
[902] ['1', '25', '28'] -> 1 / (25 + 28) mod 41
[903] ['12', '12', '30'] -> (12 + 30) / 12 mod 41
[904] ['12', '12', '31'] -> (12 + 31) * 12 mod 41
[905] ['12', '12', '32'] -> 12 / (12 - 32) mod 41
[906] ['12', '12', '33'] -> 12 / (33 - 12) mod 41
[907] ['12', '12', '38'] -> (12 * 12) - 38 mod 41
[908] ['12', '13', '14'] -> (14 - 13) / 12 mod 41
[909] ['12', '13', '15'] -> (15 - 13) * 12 mod 41
[910] ['12', '13', '20'] -> 13 / (12 - 20) mod 41
[911] ['12', '13', '21'] -> 13 / (12 + 21) mod 41
[912] ['12', '13', '22'] -> (13 / 22) - 12 mod 41
[913] ['1', '25', '29'] -> 25 / (1 - 29) mod 41
[914] ['12', '13', '37'] -> (37 - 12) / 13 mod 41
[915] ['12', '14', '17'] -> (12 - 14) / 17 mod 41
[916] ['12', '14', '21'] -> (12 * 14) - 21 mod 41
[917] ['12', '14', '23'] -> (12 + 14) * 23 mod 41
[918] ['12', '14', '24'] -> (14 - 12) / 24 mod 41
[919] ['12', '14', '30'] -> (14 / 30) - 12 mod 41
[920] ['12', '14', '32'] -> 32 - (14 / 12) mod 41
[921] ['12', '14', '36'] -> (14 * 36) + 12 mod 41
[922] ['12', '14', '38'] -> (38 / 12) + 14 mod 41
[923] ['12', '15', '25'] -> 12 - (25 / 15) mod 41
[924] ['1', '25', '31'] -> 1 - (25 / 31) mod 41
[925] ['12', '15', '31'] -> 31 / (15 - 12) mod 41
[926] ['12', '15', '34'] -> (12 * 34) - 15 mod 41
[927] ['12', '15', '40'] -> 40 - (12 * 15) mod 41
[928] ['12', '16', '19'] -> 16 - (12 / 19) mod 41
[929] ['12', '16', '22'] -> (12 / 22) + 16 mod 41
[930] ['12', '16', '25'] -> 16 / (12 - 25) mod 41
[931] ['12', '16', '30'] -> 12 - (16 * 30) mod 41
[932] ['12', '16', '31'] -> (12 - 31) * 16 mod 41
[933] ['12', '16', '33'] -> (16 * 33) - 12 mod 41
[934] ['12', '16', '38'] -> (12 - 38) / 16 mod 41
[935] ['1', '25', '36'] -> (1 / 36) - 25 mod 41
[936] ['12', '16', '39'] -> 39 - (16 / 12) mod 41
[937] ['12', '16', '40'] -> 16 / (40 - 12) mod 41
[938] ['12', '17', '18'] -> (18 - 17) / 12 mod 41
[939] ['12', '17', '21'] -> 12 - (17 * 21) mod 41
[940] ['12', '17', '23'] -> 23 - (12 * 17) mod 41
[941] ['12', '17', '27'] -> (12 + 27) / 17 mod 41
[942] ['12', '17', '31'] -> (12 / 31) + 17 mod 41
[943] ['12', '18', '22'] -> (18 / 22) + 12 mod 41
[944] ['12', '18', '25'] -> (18 + 25) * 12 mod 41
[945] ['12', '18', '27'] -> (27 - 12) * 18 mod 41
[946] ['1', '26', '26'] -> 26 / (26 - 1) mod 41
[947] ['12', '18', '33'] -> (33 / 18) - 12 mod 41
[948] ['12', '18', '34'] -> (34 - 12) / 18 mod 41
[949] ['12', '18', '40'] -> 18 / (12 + 40) mod 41
[950] ['12', '19', '32'] -> (12 / 19) + 32 mod 41
[951] ['12', '19', '33'] -> (19 * 33) + 12 mod 41
[952] ['12', '19', '35'] -> 19 / (35 - 12) mod 41
[953] ['12', '19', '36'] -> 12 - (19 / 36) mod 41
[954] ['12', '20', '21'] -> (21 - 20) / 12 mod 41
[955] ['12', '20', '28'] -> 28 / (20 - 12) mod 41
[956] ['12', '20', '29'] -> (20 / 29) + 12 mod 41
[957] ['1', '26', '27'] -> 1 / (26 + 27) mod 41
[958] ['12', '20', '31'] -> (12 * 31) - 20 mod 41
[959] ['12', '20', '35'] -> (35 / 20) + 12 mod 41
[960] ['12', '21', '27'] -> (12 + 21) / 27 mod 41
[961] ['12', '21', '37'] -> 21 - (12 / 37) mod 41
[962] ['12', '21', '38'] -> (12 + 21) * 38 mod 41
[963] ['12', '22', '25'] -> (12 / 22) - 25 mod 41
[964] ['12', '22', '29'] -> (22 / 12) + 29 mod 41
[965] ['12', '22', '30'] -> 22 / (30 - 12) mod 41
[966] ['12', '22', '32'] -> 32 - (12 / 22) mod 41
[967] ['12', '22', '33'] -> 12 - (22 * 33) mod 41
[968] ['1', '26', '28'] -> (1 - 26) / 28 mod 41
[969] ['12', '22', '36'] -> (22 / 36) + 12 mod 41
[970] ['12', '22', '39'] -> (12 + 22) / 39 mod 41
[971] ['12', '22', '40'] -> 12 / (22 + 40) mod 41
[972] ['12', '23', '27'] -> (12 - 27) * 23 mod 41
[973] ['12', '23', '34'] -> (12 - 34) / 23 mod 41
[974] ['12', '23', '36'] -> (23 / 12) - 36 mod 41
[975] ['12', '23', '38'] -> (38 - 12) * 23 mod 41
[976] ['12', '25', '31'] -> (31 - 12) * 25 mod 41
[977] ['12', '25', '38'] -> (38 - 12) / 25 mod 41
[978] ['12', '25', '40'] -> 25 / (12 - 40) mod 41
[979] ['1', '26', '34'] -> (26 * 34) + 1 mod 41
[980] ['12', '26', '36'] -> 12 / (26 + 36) mod 41
[981] ['12', '26', '40'] -> (12 * 26) + 40 mod 41
[982] ['12', '27', '31'] -> 27 - (12 * 31) mod 41
[983] ['12', '27', '33'] -> (27 / 33) + 12 mod 41
[984] ['12', '28', '30'] -> (30 - 28) * 12 mod 41
[985] ['12', '28', '32'] -> 32 - (12 * 28) mod 41
[986] ['12', '28', '35'] -> (12 / 28) - 35 mod 41
[987] ['12', '28', '38'] -> (12 / 38) + 28 mod 41
[988] ['12', '29', '30'] -> (30 - 29) / 12 mod 41
[989] ['12', '29', '31'] -> (31 - 29) * 12 mod 41
[990] ['1', '26', '37'] -> (1 + 26) / 37 mod 41
[991] ['12', '29', '32'] -> 29 / (32 - 12) mod 41
[992] ['12', '29', '37'] -> (12 * 29) - 37 mod 41
[993] ['12', '29', '39'] -> 39 / (29 - 12) mod 41
[994] ['12', '30', '34'] -> (30 * 34) - 12 mod 41
[995] ['12', '30', '38'] -> (12 + 38) * 30 mod 41
[996] ['12', '30', '39'] -> (12 / 39) + 30 mod 41
[997] ['12', '31', '33'] -> (33 - 31) * 12 mod 41
[998] ['12', '31', '34'] -> 12 - (31 * 34) mod 41
[999] ['12', '31', '37'] -> (12 * 37) + 31 mod 41
[1000] ['12', '31', '38'] -> 12 - (38 / 31) mod 41
[1001] ['1', '3', '13'] -> 1 - (13 / 3) mod 41
[1002] ['1', '27', '27'] -> (1 / 27) + 27 mod 41
[1003] ['12', '32', '33'] -> (33 - 32) / 12 mod 41
[1004] ['12', '32', '36'] -> (12 + 32) / 36 mod 41
[1005] ['12', '32', '40'] -> (12 + 40) * 32 mod 41
[1006] ['12', '33', '36'] -> (12 / 33) - 36 mod 41
[1007] ['12', '33', '39'] -> 33 / (39 - 12) mod 41
[1008] ['12', '34', '37'] -> (34 / 37) + 12 mod 41
[1009] ['12', '34', '40'] -> (40 / 12) - 34 mod 41
[1010] ['12', '35', '36'] -> (36 - 35) / 12 mod 41
[1011] ['12', '36', '37'] -> (37 - 36) / 12 mod 41
[1012] ['12', '38', '40'] -> (40 - 38) * 12 mod 41
[1013] ['1', '27', '28'] -> 1 - (27 * 28) mod 41
[1014] ['13', '13', '13'] -> 13 * 13 * 13 mod 41
[1015] ['13', '13', '22'] -> (13 * 13) - 22 mod 41
[1016] ['13', '13', '30'] -> (30 / 13) - 13 mod 41
[1017] ['13', '13', '31'] -> (13 / 31) + 13 mod 41
[1018] ['13', '13', '33'] -> (13 + 33) * 13 mod 41
[1019] ['13', '13', '37'] -> 13 - (13 * 37) mod 41
[1020] ['13', '14', '21'] -> (21 - 13) / 14 mod 41
[1021] ['13', '14', '31'] -> (31 / 14) + 13 mod 41
[1022] ['13', '14', '39'] -> (39 - 14) / 13 mod 41
[1023] ['13', '15', '16'] -> 16 / (13 + 15) mod 41
[1024] ['1', '27', '34'] -> (34 - 1) / 27 mod 41
[1025] ['13', '15', '18'] -> 13 / (15 + 18) mod 41
[1026] ['13', '15', '21'] -> 13 - (15 / 21) mod 41
[1027] ['13', '15', '23'] -> 13 / (15 - 23) mod 41
[1028] ['13', '15', '24'] -> (15 - 13) / 24 mod 41
[1029] ['13', '15', '27'] -> (15 / 27) - 13 mod 41
[1030] ['13', '15', '39'] -> (15 * 39) + 13 mod 41
[1031] ['13', '16', '18'] -> (18 / 16) - 13 mod 41
[1032] ['13', '16', '19'] -> 16 - (19 / 13) mod 41
[1033] ['13', '16', '26'] -> 16 / (13 - 26) mod 41
[1034] ['13', '16', '30'] -> (16 + 30) * 13 mod 41
[1035] ['1', '27', '35'] -> 1 - (35 / 27) mod 41
[1036] ['13', '16', '33'] -> (13 - 16) * 33 mod 41
[1037] ['13', '16', '37'] -> (16 / 37) - 13 mod 41
[1038] ['13', '17', '18'] -> 13 - (18 / 17) mod 41
[1039] ['13', '17', '19'] -> 19 - (17 / 13) mod 41
[1040] ['13', '17', '26'] -> (13 + 26) / 17 mod 41
[1041] ['13', '17', '31'] -> 17 - (13 * 31) mod 41
[1042] ['13', '17', '34'] -> (13 - 17) / 34 mod 41
[1043] ['13', '17', '37'] -> (13 / 37) + 17 mod 41
[1044] ['13', '17', '40'] -> 40 - (13 * 17) mod 41
[1045] ['13', '18', '18'] -> (18 * 18) - 13 mod 41
[1046] ['1', '28', '33'] -> 33 / (28 - 1) mod 41
[1047] ['13', '18', '21'] -> (13 / 18) + 21 mod 41
[1048] ['13', '18', '23'] -> (23 - 18) * 13 mod 41
[1049] ['13', '18', '26'] -> 13 / (18 - 26) mod 41
[1050] ['13', '18', '27'] -> 27 - (13 / 18) mod 41
[1051] ['13', '18', '35'] -> (35 - 13) / 18 mod 41
[1052] ['13', '18', '37'] -> (37 / 13) + 18 mod 41
[1053] ['13', '19', '25'] -> 25 - (13 * 19) mod 41
[1054] ['13', '19', '28'] -> 19 - (13 * 28) mod 41
[1055] ['13', '19', '32'] -> (19 / 13) + 32 mod 41
[1056] ['13', '19', '35'] -> (19 - 35) / 13 mod 41
[1057] ['1', '28', '34'] -> 28 / (1 - 34) mod 41
[1058] ['13', '19', '36'] -> 19 / (36 - 13) mod 41
[1059] ['13', '19', '39'] -> (19 / 39) + 13 mod 41
[1060] ['13', '20', '20'] -> (13 - 20) * 20 mod 41
[1061] ['13', '20', '27'] -> (13 + 20) / 27 mod 41
[1062] ['13', '20', '30'] -> 20 - (30 / 13) mod 41
[1063] ['13', '20', '34'] -> (13 / 34) + 20 mod 41
[1064] ['13', '20', '37'] -> 37 / (13 - 20) mod 41
[1065] ['13', '21', '22'] -> (21 * 22) + 13 mod 41
[1066] ['13', '21', '27'] -> (13 - 21) / 27 mod 41
[1067] ['13', '21', '29'] -> 13 / (21 - 29) mod 41
[1068] ['1', '28', '35'] -> (1 + 35) * 28 mod 41
[1069] ['13', '21', '40'] -> (13 + 40) / 21 mod 41
[1070] ['13', '22', '31'] -> 22 / (31 - 13) mod 41
[1071] ['13', '22', '32'] -> 32 - (22 / 13) mod 41
[1072] ['13', '22', '35'] -> (35 / 22) - 13 mod 41
[1073] ['13', '22', '36'] -> 22 / (13 - 36) mod 41
[1074] ['13', '22', '39'] -> 13 - (22 / 39) mod 41
[1075] ['13', '23', '25'] -> (23 / 25) - 13 mod 41
[1076] ['13', '23', '36'] -> 36 - (13 * 23) mod 41
[1077] ['13', '24', '30'] -> (13 + 30) / 24 mod 41
[1078] ['13', '24', '37'] -> (13 / 37) - 24 mod 41
[1079] ['1', '29', '32'] -> (1 + 29) / 32 mod 41
[1080] ['13', '25', '26'] -> 25 / (26 - 13) mod 41
[1081] ['13', '25', '30'] -> (30 - 25) * 13 mod 41
[1082] ['13', '25', '31'] -> (25 * 31) - 13 mod 41
[1083] ['13', '25', '32'] -> (32 - 13) * 25 mod 41
[1084] ['13', '25', '34'] -> 13 - (25 * 34) mod 41
[1085] ['13', '25', '40'] -> 40 / (13 - 25) mod 41
[1086] ['13', '26', '33'] -> (26 - 13) / 33 mod 41
[1087] ['13', '26', '39'] -> 13 - (26 * 39) mod 41
[1088] ['13', '27', '29'] -> (13 + 27) / 29 mod 41
[1089] ['13', '27', '32'] -> (32 - 27) * 13 mod 41
[1090] ['1', '29', '34'] -> (1 / 29) - 34 mod 41
[1091] ['13', '27', '35'] -> 13 / (27 - 35) mod 41
[1092] ['13', '27', '36'] -> (27 / 36) + 13 mod 41
[1093] ['13', '27', '37'] -> (13 - 27) / 37 mod 41
[1094] ['13', '27', '40'] -> (13 * 27) - 40 mod 41
[1095] ['13', '28', '30'] -> (30 / 13) + 28 mod 41
[1096] ['13', '28', '33'] -> (33 - 28) * 13 mod 41
[1097] ['13', '28', '37'] -> (28 * 37) + 13 mod 41
[1098] ['13', '29', '35'] -> (29 / 13) - 35 mod 41
[1099] ['13', '30', '31'] -> (13 - 31) / 30 mod 41
[1100] ['13', '31', '34'] -> (13 + 34) / 31 mod 41
[1101] ['1', '29', '38'] -> (1 + 38) * 29 mod 41
[1102] ['13', '31', '38'] -> 13 - (31 * 38) mod 41
[1103] ['13', '32', '33'] -> (32 / 33) - 13 mod 41
[1104] ['13', '32', '34'] -> (32 + 34) / 13 mod 41
[1105] ['13', '32', '40'] -> 13 / (32 - 40) mod 41
[1106] ['13', '33', '33'] -> (33 + 33) / 13 mod 41
[1107] ['13', '33', '40'] -> 33 / (40 - 13) mod 41
[1108] ['13', '34', '35'] -> (13 - 34) / 35 mod 41
[1109] ['13', '34', '39'] -> (39 - 34) * 13 mod 41
[1110] ['13', '34', '40'] -> 13 / (34 + 40) mod 41
[1111] ['13', '35', '37'] -> (13 * 37) + 35 mod 41
[1112] ['1', '1', '11'] -> 1 / (1 + 11) mod 41
[1113] ['1', '3', '14'] -> 14 / (1 + 3) mod 41
[1114] ['1', '30', '31'] -> 30 / (1 + 31) mod 41
[1115] ['13', '35', '38'] -> 35 / (13 + 38) mod 41
[1116] ['13', '35', '40'] -> (40 - 35) * 13 mod 41
[1117] ['13', '36', '37'] -> (36 / 13) + 37 mod 41
[1118] ['13', '36', '38'] -> 13 / (36 + 38) mod 41
[1119] ['13', '37', '37'] -> 13 / (37 + 37) mod 41
[1120] ['13', '37', '38'] -> (38 / 37) + 13 mod 41
[1121] ['13', '37', '39'] -> 39 / (13 - 37) mod 41
[1122] ['13', '38', '38'] -> (13 + 38) / 38 mod 41
[1123] ['13', '38', '39'] -> 38 - (13 / 39) mod 41
[1124] ['13', '39', '40'] -> (40 / 13) - 39 mod 41
[1125] ['1', '30', '40'] -> 40 / (30 - 1) mod 41
[1126] ['14', '14', '16'] -> 16 / (14 + 14) mod 41
[1127] ['14', '14', '22'] -> (22 - 14) / 14 mod 41
[1128] ['14', '14', '23'] -> (14 / 14) + 23 mod 41
[1129] ['14', '14', '25'] -> 25 - (14 / 14) mod 41
[1130] ['14', '14', '26'] -> (14 / 26) + 14 mod 41
[1131] ['14', '14', '31'] -> 14 / (14 + 31) mod 41
[1132] ['14', '14', '32'] -> (14 * 32) - 14 mod 41
[1133] ['14', '14', '33'] -> (14 * 14) + 33 mod 41
[1134] ['14', '14', '35'] -> (14 + 35) / 14 mod 41
[1135] ['14', '14', '36'] -> (14 + 14) * 36 mod 41
[1136] ['1', '31', '31'] -> 1 - (31 * 31) mod 41
[1137] ['14', '14', '40'] -> (40 / 14) - 14 mod 41
[1138] ['14', '15', '21'] -> (15 / 14) - 21 mod 41
[1139] ['14', '15', '32'] -> (32 - 14) * 15 mod 41
[1140] ['14', '15', '35'] -> (14 * 35) - 15 mod 41
[1141] ['14', '15', '40'] -> 40 / (14 + 15) mod 41
[1142] ['14', '16', '16'] -> (16 * 16) + 14 mod 41
[1143] ['14', '16', '20'] -> 14 / (20 - 16) mod 41
[1144] ['14', '16', '28'] -> (16 * 28) - 14 mod 41
[1145] ['14', '16', '32'] -> (14 + 16) / 32 mod 41
[1146] ['14', '16', '37'] -> (37 / 16) + 14 mod 41
[1147] ['1', '31', '36'] -> (1 - 36) / 31 mod 41
[1148] ['14', '16', '38'] -> (14 * 38) - 16 mod 41
[1149] ['14', '16', '40'] -> (14 - 40) / 16 mod 41
[1150] ['14', '17', '33'] -> (14 - 17) * 33 mod 41
[1151] ['14', '17', '39'] -> 17 - (14 / 39) mod 41
[1152] ['14', '18', '18'] -> (14 * 18) + 18 mod 41
[1153] ['14', '18', '22'] -> 14 / (22 - 18) mod 41
[1154] ['14', '18', '26'] -> (26 - 18) / 14 mod 41
[1155] ['14', '18', '29'] -> (29 - 14) * 18 mod 41
[1156] ['14', '18', '38'] -> 18 / (14 + 38) mod 41
[1157] ['14', '18', '39'] -> 18 - (39 / 14) mod 41
[1158] ['1', '31', '39'] -> 31 / (1 - 39) mod 41
[1159] ['14', '18', '40'] -> (14 - 40) * 18 mod 41
[1160] ['14', '19', '21'] -> (19 / 21) - 14 mod 41
[1161] ['14', '19', '23'] -> 14 / (23 - 19) mod 41
[1162] ['14', '19', '25'] -> (25 / 19) - 14 mod 41
[1163] ['14', '19', '33'] -> (19 / 14) - 33 mod 41
[1164] ['14', '19', '39'] -> (39 - 14) * 19 mod 41
[1165] ['14', '19', '40'] -> 40 - (19 / 14) mod 41
[1166] ['14', '20', '22'] -> (22 / 20) - 14 mod 41
[1167] ['14', '20', '28'] -> (28 - 20) / 14 mod 41
[1168] ['14', '20', '32'] -> (14 / 32) - 20 mod 41
[1169] ['1', '32', '35'] -> 35 / (1 - 32) mod 41
[1170] ['14', '21', '25'] -> 14 / (25 - 21) mod 41
[1171] ['14', '21', '26'] -> (26 - 14) / 21 mod 41
[1172] ['14', '21', '28'] -> (21 + 28) / 14 mod 41
[1173] ['14', '21', '29'] -> (29 - 21) / 14 mod 41
[1174] ['14', '21', '33'] -> 21 / (14 + 33) mod 41
[1175] ['14', '21', '35'] -> (21 * 35) - 14 mod 41
[1176] ['14', '21', '40'] -> 21 - (40 / 14) mod 41
[1177] ['14', '22', '22'] -> (14 + 22) / 22 mod 41
[1178] ['14', '22', '23'] -> 14 / (22 + 23) mod 41
[1179] ['14', '22', '37'] -> 22 / (14 - 37) mod 41
[1180] ['1', '32', '36'] -> 32 - (1 / 36) mod 41
[1181] ['14', '23', '29'] -> (14 - 29) * 23 mod 41
[1182] ['14', '23', '34'] -> (14 + 23) / 34 mod 41
[1183] ['14', '23', '35'] -> (14 + 23) * 35 mod 41
[1184] ['14', '23', '38'] -> 23 - (14 * 38) mod 41
[1185] ['14', '23', '39'] -> (14 / 23) - 39 mod 41
[1186] ['14', '23', '40'] -> (40 - 14) * 23 mod 41
[1187] ['14', '24', '29'] -> (14 + 29) / 24 mod 41
[1188] ['14', '25', '25'] -> (25 * 25) + 14 mod 41
[1189] ['14', '25', '31'] -> (25 / 14) + 31 mod 41
[1190] ['14', '25', '34'] -> 34 / (14 + 25) mod 41
[1191] ['1', '33', '36'] -> 1 - (33 / 36) mod 41
[1192] ['14', '25', '38'] -> (14 * 38) + 25 mod 41
[1193] ['14', '26', '32'] -> (14 - 32) * 26 mod 41
[1194] ['14', '26', '33'] -> (26 * 33) - 14 mod 41
[1195] ['14', '26', '37'] -> (37 - 14) * 26 mod 41
[1196] ['14', '26', '40'] -> 40 / (14 - 26) mod 41
[1197] ['14', '27', '31'] -> 14 / (31 - 27) mod 41
[1198] ['14', '27', '35'] -> (35 - 27) / 14 mod 41
[1199] ['14', '27', '36'] -> (14 - 27) * 36 mod 41
[1200] ['14', '27', '40'] -> (40 / 14) + 27 mod 41
[1201] ['14', '28', '29'] -> (14 * 29) + 28 mod 41
[1202] ['1', '34', '36'] -> (1 + 36) / 34 mod 41
[1203] ['14', '28', '32'] -> 14 / (32 - 28) mod 41
[1204] ['14', '28', '34'] -> (34 / 28) + 14 mod 41
[1205] ['14', '28', '35'] -> 28 / (14 + 35) mod 41
[1206] ['14', '28', '36'] -> (36 - 28) / 14 mod 41
[1207] ['14', '28', '37'] -> (14 - 28) / 37 mod 41
[1208] ['14', '28', '40'] -> (14 * 28) - 40 mod 41
[1209] ['14', '29', '29'] -> 29 - (29 / 14) mod 41
[1210] ['14', '29', '30'] -> (14 / 30) + 29 mod 41
[1211] ['14', '29', '31'] -> (29 * 31) - 14 mod 41
[1212] ['14', '29', '33'] -> 14 / (33 - 29) mod 41
[1213] ['1', '34', '40'] -> 34 / (40 - 1) mod 41
[1214] ['14', '29', '37'] -> (37 - 29) / 14 mod 41
[1215] ['14', '30', '37'] -> (37 - 14) / 30 mod 41
[1216] ['14', '31', '33'] -> (14 + 33) / 31 mod 41
[1217] ['14', '33', '34'] -> (33 / 14) - 34 mod 41
[1218] ['14', '33', '35'] -> 35 - (14 * 33) mod 41
[1219] ['14', '33', '37'] -> 14 / (37 - 33) mod 41
[1220] ['14', '34', '40'] -> (14 * 34) + 40 mod 41
[1221] ['14', '35', '35'] -> (14 - 35) / 35 mod 41
[1222] ['14', '35', '36'] -> (14 / 36) + 35 mod 41
[1223] ['14', '35', '39'] -> 14 / (39 - 35) mod 41
[1224] ['1', '3', '17'] -> (1 - 3) / 17 mod 41
[1225] ['1', '35', '36'] -> (1 + 36) * 35 mod 41
[1226] ['14', '36', '37'] -> (37 / 14) + 36 mod 41
[1227] ['14', '36', '40'] -> 14 / (40 - 36) mod 41
[1228] ['14', '37', '38'] -> (14 + 37) / 38 mod 41
[1229] ['14', '38', '39'] -> 39 / (14 - 38) mod 41
[1230] ['15', '15', '18'] -> (15 / 15) - 18 mod 41
[1231] ['15', '15', '19'] -> (15 * 19) - 15 mod 41
[1232] ['15', '15', '25'] -> 25 - (15 / 15) mod 41
[1233] ['15', '15', '31'] -> 15 / (31 - 15) mod 41
[1234] ['15', '15', '32'] -> (15 + 15) / 32 mod 41
[1235] ['15', '15', '33'] -> (33 - 15) * 15 mod 41
[1236] ['1', '36', '36'] -> (36 * 36) - 1 mod 41
[1237] ['15', '15', '37'] -> (15 * 15) - 37 mod 41
[1238] ['15', '15', '38'] -> (15 - 38) * 15 mod 41
[1239] ['15', '15', '40'] -> 15 / (15 - 40) mod 41
[1240] ['15', '16', '28'] -> 16 / (15 - 28) mod 41
[1241] ['15', '16', '32'] -> 15 / (32 - 16) mod 41
[1242] ['15', '16', '33'] -> (16 / 33) - 15 mod 41
[1243] ['15', '16', '35'] -> 16 - (15 * 35) mod 41
[1244] ['15', '16', '36'] -> 36 - (16 / 15) mod 41
[1245] ['15', '16', '38'] -> (38 / 15) + 16 mod 41
[1246] ['15', '17', '17'] -> (15 - 17) / 17 mod 41
[1247] ['1', '36', '37'] -> (36 - 1) * 37 mod 41
[1248] ['15', '17', '18'] -> 17 - (18 / 15) mod 41
[1249] ['15', '17', '23'] -> (23 / 15) + 17 mod 41
[1250] ['15', '17', '29'] -> (15 - 17) * 29 mod 41
[1251] ['15', '17', '34'] -> 34 / (15 - 17) mod 41
[1252] ['15', '17', '35'] -> (35 - 17) * 15 mod 41
[1253] ['15', '17', '36'] -> (15 * 36) + 17 mod 41
[1254] ['15', '18', '18'] -> 18 - (15 / 18) mod 41
[1255] ['15', '18', '23'] -> (15 / 23) + 18 mod 41
[1256] ['15', '18', '25'] -> (15 * 25) + 18 mod 41
[1257] ['15', '18', '26'] -> 18 / (26 - 15) mod 41
[1258] ['1', '37', '39'] -> (1 / 39) - 37 mod 41
[1259] ['15', '18', '38'] -> (15 + 18) * 38 mod 41
[1260] ['15', '19', '26'] -> (15 * 19) + 26 mod 41
[1261] ['15', '19', '30'] -> (30 / 15) - 19 mod 41
[1262] ['15', '19', '33'] -> 19 / (15 - 33) mod 41
[1263] ['15', '19', '39'] -> (15 + 19) / 39 mod 41
[1264] ['15', '20', '20'] -> 20 / (15 + 20) mod 41
[1265] ['15', '20', '21'] -> 20 / (15 - 21) mod 41
[1266] ['15', '20', '23'] -> (20 * 23) + 15 mod 41
[1267] ['15', '20', '31'] -> (20 / 31) - 15 mod 41
[1268] ['15', '20', '35'] -> 35 - (15 / 20) mod 41
[1269] ['1', '38', '38'] -> (1 / 38) + 38 mod 41
[1270] ['15', '20', '36'] -> 15 / (36 - 20) mod 41
[1271] ['15', '21', '21'] -> 21 / (21 - 15) mod 41
[1272] ['15', '21', '27'] -> (27 - 15) / 21 mod 41
[1273] ['15', '21', '28'] -> (15 + 21) * 28 mod 41
[1274] ['15', '21', '31'] -> (21 - 15) / 31 mod 41
[1275] ['15', '21', '35'] -> (15 / 21) + 35 mod 41
[1276] ['15', '21', '40'] -> (40 / 21) - 15 mod 41
[1277] ['15', '22', '22'] -> (15 * 22) + 22 mod 41
[1278] ['15', '22', '33'] -> 22 / (33 - 15) mod 41
[1279] ['15', '22', '39'] -> (15 - 22) / 39 mod 41
[1280] ['2', '2', '3'] -> (3 / 2) + 2 mod 41
[1281] ['15', '23', '23'] -> (15 / 23) - 23 mod 41
[1282] ['15', '23', '24'] -> (23 / 15) - 24 mod 41
[1283] ['15', '23', '28'] -> 28 / (23 - 15) mod 41
[1284] ['15', '23', '33'] -> (15 + 23) * 33 mod 41
[1285] ['15', '23', '37'] -> (15 - 37) / 23 mod 41
[1286] ['15', '23', '38'] -> (15 - 23) * 38 mod 41
[1287] ['15', '24', '36'] -> (15 * 36) - 24 mod 41
[1288] ['15', '25', '28'] -> 25 / (28 - 15) mod 41
[1289] ['15', '25', '29'] -> (15 + 25) / 29 mod 41
[1290] ['15', '25', '35'] -> 35 / (25 - 15) mod 41
[1291] ['2', '2', '5'] -> (2 + 5) / 2 mod 41
[1292] ['15', '25', '37'] -> (15 - 37) * 25 mod 41
[1293] ['15', '26', '40'] -> 26 / (40 - 15) mod 41
[1294] ['15', '27', '30'] -> 15 / (27 + 30) mod 41
[1295] ['15', '27', '32'] -> (27 + 32) * 15 mod 41
[1296] ['15', '27', '33'] -> 27 - (15 * 33) mod 41
[1297] ['15', '27', '37'] -> (37 / 15) + 27 mod 41
[1298] ['15', '27', '39'] -> (15 - 27) * 39 mod 41
[1299] ['15', '27', '40'] -> 40 / (15 - 27) mod 41
